PACKAGE_NAME,VERSION,LANGUAGE,RUNTIME_VERSION
anaconda-cli-base,0.8.1,python,3.12
anaconda-cli-base,0.8.1,python,3.13
anaconda-cli-base,0.8.1,python,
anaconda-cli-base,0.8.2,python,3.10
anaconda-cli-base,0.8.2,python,3.11
anaconda-cli-base,0.8.2,python,3.12
anaconda-cli-base,0.8.2,python,3.13
anaconda-cli-base,0.8.2,python,
anaconda-client,1.10.0,python,3.10
anaconda-client,1.10.0,python,3.8
anaconda-client,1.10.0,python,3.9
anaconda-client,1.11.0,python,3.10
anaconda-client,1.11.0,python,3.8
anaconda-client,1.11.0,python,3.9
anaconda-client,1.11.1,python,3.10
anaconda-client,1.11.1,python,3.11
anaconda-client,1.11.1,python,3.8
anaconda-client,1.11.1,python,3.9
anaconda-client,1.11.2,python,3.10
anaconda-client,1.11.2,python,3.11
anaconda-client,1.11.2,python,3.8
anaconda-client,1.11.2,python,3.9
anaconda-client,1.11.3,python,3.10
anaconda-client,1.11.3,python,3.11
anaconda-client,1.11.3,python,3.8
anaconda-client,1.11.3,python,3.9
anaconda-client,1.12.0,python,3.10
anaconda-client,1.12.0,python,3.11
anaconda-client,1.12.0,python,3.8
anaconda-client,1.12.0,python,3.9
anaconda-client,1.12.1,python,3.10
anaconda-client,1.12.1,python,3.11
anaconda-client,1.12.1,python,3.8
anaconda-client,1.12.1,python,3.9
anaconda-client,1.12.2,python,3.10
anaconda-client,1.12.2,python,3.11
anaconda-client,1.12.2,python,3.12
anaconda-client,1.12.2,python,3.8
anaconda-client,1.12.2,python,3.9
anaconda-client,1.12.3,python,3.10
anaconda-client,1.12.3,python,3.11
anaconda-client,1.12.3,python,3.12
anaconda-client,1.12.3,python,3.8
anaconda-client,1.12.3,python,3.9
anaconda-client,1.13.0,python,3.10
anaconda-client,1.13.0,python,3.11
anaconda-client,1.13.0,python,3.12
anaconda-client,1.13.0,python,3.13
anaconda-client,1.13.0,python,3.9
anaconda-client,1.13.1,python,3.10
anaconda-client,1.13.1,python,3.11
anaconda-client,1.13.1,python,3.12
anaconda-client,1.13.1,python,3.13
anaconda-client,1.13.1,python,3.9
anaconda-client,1.14.0,python,3.10
anaconda-client,1.14.0,python,3.11
anaconda-client,1.14.0,python,3.12
anaconda-client,1.14.0,python,3.13
anaconda-client,1.14.1,python,3.10
anaconda-client,1.14.1,python,3.11
anaconda-client,1.14.1,python,3.12
anaconda-client,1.14.1,python,3.13
anaconda-client,1.14.1,python,
anaconda-client,1.7.2,python,3.8
anaconda-client,1.7.2,python,3.9
anaconda-client,1.8.0,python,3.8
anaconda-client,1.8.0,python,3.9
anaconda-client,1.9.0,python,3.11
anaconda-client,1.9.0,python,3.8
anaconda-client,1.9.0,python,3.9
anaconda-cloud,0.1.0,python,3.10
anaconda-cloud,0.1.0,python,3.11
anaconda-cloud,0.1.0,python,3.12
anaconda-cloud,0.1.0,python,3.8
anaconda-cloud,0.1.0,python,3.9
anaconda-cloud,0.2.0,python,3.10
anaconda-cloud,0.2.0,python,3.11
anaconda-cloud,0.2.0,python,3.12
anaconda-cloud,0.2.0,python,3.13
anaconda-cloud,0.2.0,python,
anaconda-cloud,0.2.0,python,3.9
anaconda-cloud-auth,0.1.2,python,3.10
anaconda-cloud-auth,0.1.2,python,3.11
anaconda-cloud-auth,0.1.2,python,3.8
anaconda-cloud-auth,0.1.2,python,3.9
anaconda-cloud-auth,0.1.3,python,3.10
anaconda-cloud-auth,0.1.3,python,3.11
anaconda-cloud-auth,0.1.3,python,3.8
anaconda-cloud-auth,0.1.3,python,3.9
anaconda-cloud-auth,0.1.4,python,3.10
anaconda-cloud-auth,0.1.4,python,3.11
anaconda-cloud-auth,0.1.4,python,3.12
anaconda-cloud-auth,0.1.4,python,3.8
anaconda-cloud-auth,0.1.4,python,3.9
anaconda-cloud-auth,0.10.0,python,3.10
anaconda-cloud-auth,0.10.0,python,3.11
anaconda-cloud-auth,0.10.0,python,3.12
anaconda-cloud-auth,0.10.0,python,3.13
anaconda-cloud-auth,0.10.0,python,3.9
anaconda-cloud-auth,0.11.0,python,3.10
anaconda-cloud-auth,0.11.0,python,3.11
anaconda-cloud-auth,0.11.0,python,3.12
anaconda-cloud-auth,0.11.0,python,3.13
anaconda-cloud-auth,0.12.0,python,3.10
anaconda-cloud-auth,0.12.0,python,3.11
anaconda-cloud-auth,0.12.0,python,3.12
anaconda-cloud-auth,0.12.0,python,3.13
anaconda-cloud-auth,0.12.2,python,3.10
anaconda-cloud-auth,0.12.2,python,3.11
anaconda-cloud-auth,0.12.2,python,3.12
anaconda-cloud-auth,0.12.2,python,3.13
anaconda-cloud-auth,0.12.3,python,3.10
anaconda-cloud-auth,0.12.3,python,3.11
anaconda-cloud-auth,0.12.3,python,3.12
anaconda-cloud-auth,0.12.3,python,3.13
anaconda-cloud-auth,0.12.3,python,
anaconda-cloud-auth,0.13.0,python,3.10
anaconda-cloud-auth,0.13.0,python,3.11
anaconda-cloud-auth,0.13.0,python,3.12
anaconda-cloud-auth,0.13.0,python,3.13
anaconda-cloud-auth,0.13.0,python,
anaconda-cloud-auth,0.13.1,python,3.10
anaconda-cloud-auth,0.13.1,python,3.11
anaconda-cloud-auth,0.13.1,python,3.12
anaconda-cloud-auth,0.13.1,python,3.13
anaconda-cloud-auth,0.13.1,python,
anaconda-cloud-auth,0.14.2,python,3.10
anaconda-cloud-auth,0.14.2,python,3.11
anaconda-cloud-auth,0.14.2,python,3.12
anaconda-cloud-auth,0.14.2,python,3.13
anaconda-cloud-auth,0.14.2,python,
anaconda-cloud-auth,0.4.1,python,3.10
anaconda-cloud-auth,0.4.1,python,3.11
anaconda-cloud-auth,0.4.1,python,3.12
anaconda-cloud-auth,0.4.1,python,3.8
anaconda-cloud-auth,0.4.1,python,3.9
anaconda-cloud-auth,0.5.0,python,3.10
anaconda-cloud-auth,0.5.0,python,3.11
anaconda-cloud-auth,0.5.0,python,3.12
anaconda-cloud-auth,0.5.0,python,3.8
anaconda-cloud-auth,0.5.0,python,3.9
anaconda-cloud-auth,0.5.1,python,3.10
anaconda-cloud-auth,0.5.1,python,3.11
anaconda-cloud-auth,0.5.1,python,3.12
anaconda-cloud-auth,0.5.1,python,3.8
anaconda-cloud-auth,0.5.1,python,3.9
anaconda-cloud-auth,0.7.2,python,3.10
anaconda-cloud-auth,0.7.2,python,3.11
anaconda-cloud-auth,0.7.2,python,3.12
anaconda-cloud-auth,0.7.2,python,3.13
anaconda-cloud-auth,0.7.2,python,3.9
anaconda-cloud-auth,0.8.2,python,3.10
anaconda-cloud-auth,0.8.2,python,3.11
anaconda-cloud-auth,0.8.2,python,3.12
anaconda-cloud-auth,0.8.2,python,3.13
anaconda-cloud-auth,0.8.2,python,3.9
anaconda-cloud-auth,0.8.4,python,3.10
anaconda-cloud-auth,0.8.4,python,3.11
anaconda-cloud-auth,0.8.4,python,3.12
anaconda-cloud-auth,0.8.4,python,3.13
anaconda-cloud-auth,0.8.4,python,3.9
anaconda-cloud-auth,0.8.5,python,3.10
anaconda-cloud-auth,0.8.5,python,3.11
anaconda-cloud-auth,0.8.5,python,3.12
anaconda-cloud-auth,0.8.5,python,3.13
anaconda-cloud-auth,0.8.5,python,3.9
anaconda-cloud-auth,0.8.6,python,3.10
anaconda-cloud-auth,0.8.6,python,3.11
anaconda-cloud-auth,0.8.6,python,3.12
anaconda-cloud-auth,0.8.6,python,3.13
anaconda-cloud-auth,0.8.6,python,3.9
anaconda-cloud-auth,0.9.1,python,3.10
anaconda-cloud-auth,0.9.1,python,3.11
anaconda-cloud-auth,0.9.1,python,3.12
anaconda-cloud-auth,0.9.1,python,3.13
anaconda-cloud-auth,0.9.1,python,3.9
anaconda-cloud-cli,0.1.0,python,3.10
anaconda-cloud-cli,0.1.0,python,3.11
anaconda-cloud-cli,0.1.0,python,3.12
anaconda-cloud-cli,0.1.0,python,3.8
anaconda-cloud-cli,0.1.0,python,3.9
anaconda-cloud-cli,0.2.0,python,3.10
anaconda-cloud-cli,0.2.0,python,3.11
anaconda-cloud-cli,0.2.0,python,3.12
anaconda-cloud-cli,0.2.0,python,3.8
anaconda-cloud-cli,0.2.0,python,3.9
anaconda-cloud-cli,0.3.0,python,3.10
anaconda-cloud-cli,0.3.0,python,3.11
anaconda-cloud-cli,0.3.0,python,3.12
anaconda-cloud-cli,0.3.0,python,3.13
anaconda-cloud-cli,0.3.0,python,
anaconda-cloud-cli,0.3.0,python,3.9
anaconda-enterprise-cli,5.7.1,python,3.10
anaconda-enterprise-cli,5.7.1,python,3.11
anaconda-enterprise-cli,5.7.1,python,3.12
anaconda-enterprise-cli,5.7.1,python,3.13
anaconda-enterprise-cli,5.7.1,python,
anaconda-enterprise-cli,5.7.1,python,3.8
anaconda-enterprise-cli,5.7.1,python,3.9
anaconda-mirror,0.3.1,python,3.10
anaconda-mirror,0.3.1,python,3.11
anaconda-mirror,0.3.1,python,3.12
anaconda-mirror,0.3.1,python,3.9
anaconda-mirror,0.3.2,python,3.10
anaconda-mirror,0.3.2,python,3.11
anaconda-mirror,0.3.2,python,3.12
anaconda-mirror,0.3.2,python,3.13
anaconda-mirror,0.3.2,python,
anaconda-mirror,0.3.2,python,3.9
anaconda-opentelemetry,0.8.1,python,3.10
anaconda-opentelemetry,0.8.1,python,3.11
anaconda-opentelemetry,0.8.1,python,3.12
anaconda-opentelemetry,0.8.1,python,3.13
anaconda-opentelemetry,0.8.1,python,3.9
anaconda-opentelemetry,1.0.0,python,3.10
anaconda-opentelemetry,1.0.0,python,3.11
anaconda-opentelemetry,1.0.0,python,3.12
anaconda-opentelemetry,1.0.0,python,3.13
anaconda-opentelemetry,1.0.0,python,
anaconda-opentelemetry,1.0.1,python,3.10
anaconda-opentelemetry,1.0.1,python,3.11
anaconda-opentelemetry,1.0.1,python,3.12
anaconda-opentelemetry,1.0.1,python,3.13
anaconda-opentelemetry,1.0.1,python,
anaconda-opentelemetry,1.1.0,python,3.10
anaconda-opentelemetry,1.1.0,python,3.11
anaconda-opentelemetry,1.1.0,python,3.12
anaconda-opentelemetry,1.1.0,python,3.13
anaconda-opentelemetry,1.1.0,python,
anaconda-project,0.11.0,python,3.10
anaconda-project,0.11.0,python,3.8
anaconda-project,0.11.0,python,3.9
anaconda-project,0.11.1,python,3.10
anaconda-project,0.11.1,python,3.11
anaconda-project,0.11.1,python,3.12
anaconda-project,0.11.1,python,3.13
anaconda-project,0.11.1,python,3.8
anaconda-project,0.11.1,python,3.9
anaconda-project,0.12.0,python,3.10
anaconda-project,0.12.0,python,3.11
anaconda-project,0.12.0,python,3.12
anaconda-project,0.12.0,python,3.13
anaconda-project,0.12.0,python,
analytics-python,2.3.3,python,3.10
analytics-python,2.3.3,python,3.11
analytics-python,2.3.3,python,3.12
analytics-python,2.3.3,python,3.9
aniso8601,10.0.1,python,3.10
aniso8601,10.0.1,python,3.11
aniso8601,10.0.1,python,3.12
aniso8601,10.0.1,python,3.13
aniso8601,10.0.1,python,
aniso8601,10.0.1,python,3.9
annotated-doc,0.0.4,python,3.10
annotated-doc,0.0.4,python,3.11
annotated-doc,0.0.4,python,3.12
annotated-doc,0.0.4,python,3.13
annotated-doc,0.0.4,python,
annotated-types,0.6.0,python,3.10
annotated-types,0.6.0,python,3.11
annotated-types,0.6.0,python,3.12
annotated-types,0.6.0,python,3.13
annotated-types,0.6.0,python,
annotated-types,0.6.0,python,3.8
annotated-types,0.6.0,python,3.9
ansi2html,1.5.2,python,3.10
ansi2html,1.5.2,python,3.11
ansi2html,1.5.2,python,3.8
ansi2html,1.5.2,python,3.9
ansi2html,1.8.0,python,3.10
ansi2html,1.8.0,python,3.11
ansi2html,1.8.0,python,3.8
ansi2html,1.8.0,python,3.9
ansi2html,1.9.1,python,3.10
ansi2html,1.9.1,python,3.11
ansi2html,1.9.1,python,3.12
ansi2html,1.9.1,python,3.13
ansi2html,1.9.1,python,
ansi2html,1.9.1,python,3.8
ansi2html,1.9.1,python,3.9
ansi2html,1.9.2,python,3.10
ansi2html,1.9.2,python,3.11
ansi2html,1.9.2,python,3.12
ansi2html,1.9.2,python,3.13
ansi2html,1.9.2,python,
ansi2html,1.9.2,python,3.9
ansicolors,1.1.8,python,3.10
ansicolors,1.1.8,python,3.11
ansicolors,1.1.8,python,3.12
ansicolors,1.1.8,python,3.13
ansicolors,1.1.8,python,
ansicolors,1.1.8,python,3.9
anthropic,0.48.0,python,3.10
anthropic,0.48.0,python,3.11
anthropic,0.48.0,python,3.12
anthropic,0.48.0,python,3.13
anthropic,0.48.0,python,3.9
anthropic,0.50.0,python,3.10
anthropic,0.50.0,python,3.11
anthropic,0.50.0,python,3.12
anthropic,0.50.0,python,3.13
anthropic,0.50.0,python,
anthropic,0.50.0,python,3.9
antlr,4.9.3,python,
antlr4-python3-runtime,4.11.1,python,3.10
antlr4-python3-runtime,4.11.1,python,3.11
antlr4-python3-runtime,4.11.1,python,3.12
antlr4-python3-runtime,4.11.1,python,3.13
antlr4-python3-runtime,4.11.1,python,
antlr4-python3-runtime,4.11.1,python,3.8
antlr4-python3-runtime,4.11.1,python,3.9
antlr4-python3-runtime,4.13.2,python,3.10
antlr4-python3-runtime,4.13.2,python,3.11
antlr4-python3-runtime,4.13.2,python,3.12
antlr4-python3-runtime,4.13.2,python,3.13
antlr4-python3-runtime,4.13.2,python,
antlr4-python3-runtime,4.9.3,python,3.10
antlr4-python3-runtime,4.9.3,python,3.11
antlr4-python3-runtime,4.9.3,python,3.8
antlr4-python3-runtime,4.9.3,python,3.9
anyio,2.2.0,python,3.10
anyio,2.2.0,python,3.8
anyio,2.2.0,python,3.9
anyio,3.5.0,python,3.10
anyio,3.5.0,python,3.11
anyio,3.5.0,python,3.8
anyio,3.5.0,python,3.9
anyio,4.10.0,python,3.10
anyio,4.10.0,python,3.11
anyio,4.10.0,python,3.12
anyio,4.10.0,python,3.13
anyio,4.10.0,python,
anyio,4.10.0,python,3.9
anyio,4.12.1,python,3.10
anyio,4.12.1,python,3.11
anyio,4.12.1,python,3.12
anyio,4.12.1,python,3.13
anyio,4.12.1,python,
anyio,4.2.0,python,3.10
anyio,4.2.0,python,3.11
anyio,4.2.0,python,3.12
anyio,4.2.0,python,3.8
anyio,4.2.0,python,3.9
anyio,4.6.2,python,3.10
anyio,4.6.2,python,3.11
anyio,4.6.2,python,3.12
anyio,4.6.2,python,3.13
anyio,4.6.2,python,3.9
anyio,4.7.0,python,3.10
anyio,4.7.0,python,3.11
anyio,4.7.0,python,3.12
anyio,4.7.0,python,3.13
anyio,4.7.0,python,3.9
anyjson,0.3.3,python,3.10
anyjson,0.3.3,python,3.11
anyjson,0.3.3,python,3.12
anyjson,0.3.3,python,3.13
anyjson,0.3.3,python,3.8
anyjson,0.3.3,python,3.9
anyqt,0.0.13,python,3.10
anyqt,0.0.13,python,
anyqt,0.1.1,python,3.10
anyqt,0.1.1,python,3.11
anyqt,0.1.1,python,3.12
anyqt,0.1.1,python,
anyqt,0.1.1,python,3.8
anyqt,0.1.1,python,3.9
anyqt,0.2.0,python,3.10
anyqt,0.2.0,python,3.11
anyqt,0.2.0,python,3.12
anyqt,0.2.0,python,3.13
anyqt,0.2.0,python,
anyqt,0.2.0,python,3.8
anyqt,0.2.0,python,3.9
anyqt,0.2.1,python,3.10
anyqt,0.2.1,python,3.11
anyqt,0.2.1,python,3.12
anyqt,0.2.1,python,3.13
anyqt,0.2.1,python,
anywidget,0.9.18,python,3.10
anywidget,0.9.18,python,3.11
anywidget,0.9.18,python,3.12
anywidget,0.9.18,python,3.13
anywidget,0.9.18,python,
anywidget,0.9.18,python,3.9
aom,3.12.1,python,
aom,3.13.2,python,
aom,3.6.0,python,
apache-airflow-providers-common-sql,1.2.0,python,3.10
apache-airflow-providers-common-sql,1.2.0,python,3.11
apache-airflow-providers-common-sql,1.2.0,python,3.12
apache-airflow-providers-common-sql,1.2.0,python,3.8
apache-airflow-providers-common-sql,1.2.0,python,3.9
apache-airflow-providers-ftp,3.1.0,python,3.10
apache-airflow-providers-ftp,3.1.0,python,3.11
apache-airflow-providers-ftp,3.1.0,python,3.12
apache-airflow-providers-ftp,3.1.0,python,3.8
apache-airflow-providers-ftp,3.1.0,python,3.9
apache-airflow-providers-http,4.0.0,python,3.10
apache-airflow-providers-http,4.0.0,python,3.11
apache-airflow-providers-http,4.0.0,python,3.12
apache-airflow-providers-http,4.0.0,python,3.8
apache-airflow-providers-http,4.0.0,python,3.9
apache-airflow-providers-imap,3.0.0,python,3.10
apache-airflow-providers-imap,3.0.0,python,3.11
apache-airflow-providers-imap,3.0.0,python,3.12
apache-airflow-providers-imap,3.0.0,python,3.8
apache-airflow-providers-imap,3.0.0,python,3.9
apache-airflow-providers-sqlite,3.0.0,python,3.10
apache-airflow-providers-sqlite,3.0.0,python,3.11
apache-airflow-providers-sqlite,3.0.0,python,3.12
apache-airflow-providers-sqlite,3.0.0,python,3.8
apache-airflow-providers-sqlite,3.0.0,python,3.9
apache-libcloud,3.8.0,python,3.10
apache-libcloud,3.8.0,python,3.11
apache-libcloud,3.8.0,python,3.12
apache-libcloud,3.8.0,python,3.13
apache-libcloud,3.8.0,python,
apache-libcloud,3.8.0,python,3.8
apache-libcloud,3.8.0,python,3.9
apache-libcloud,3.9.0,python,3.10
apache-libcloud,3.9.0,python,3.11
apache-libcloud,3.9.0,python,3.12
apache-libcloud,3.9.0,python,3.13
apache-libcloud,3.9.0,python,
apeye-core,1.1.5,python,3.10
apeye-core,1.1.5,python,3.11
apeye-core,1.1.5,python,3.12
apeye-core,1.1.5,python,3.13
apeye-core,1.1.5,python,3.9
apipkg,1.5,python,3.10
apipkg,1.5,python,3.11
apipkg,1.5,python,3.12
apipkg,1.5,python,3.13
apipkg,1.5,python,3.8
apipkg,1.5,python,3.9
apispec,6.6.0,python,3.10
apispec,6.6.0,python,3.11
apispec,6.6.0,python,3.12
apispec,6.6.0,python,3.13
apispec,6.6.0,python,3.8
apispec,6.6.0,python,3.9
apispec,6.8.3,python,3.10
apispec,6.8.3,python,3.11
apispec,6.8.3,python,3.12
apispec,6.8.3,python,3.13
apispec,6.8.3,python,
apispec,6.8.3,python,3.9
apispec,6.9.0,python,3.10
apispec,6.9.0,python,3.11
apispec,6.9.0,python,3.12
apispec,6.9.0,python,3.13
apispec,6.9.0,python,
apptools,5.3.1,python,3.10
apptools,5.3.1,python,3.11
apptools,5.3.1,python,3.12
apptools,5.3.1,python,3.13
apptools,5.3.1,python,
apptools,5.3.1,python,3.9
apricot-select,0.6.1,python,3.10
apricot-select,0.6.1,python,3.11
apricot-select,0.6.1,python,3.12
apricot-select,0.6.1,python,3.13
apricot-select,0.6.1,python,3.9
apscheduler,3.10.4,python,3.10
apscheduler,3.10.4,python,3.11
apscheduler,3.10.4,python,3.12
apscheduler,3.10.4,python,3.13
apscheduler,3.10.4,python,
apscheduler,3.10.4,python,3.8
apscheduler,3.10.4,python,3.9
apscheduler,3.11.1,python,3.10
apscheduler,3.11.1,python,3.11
apscheduler,3.11.1,python,3.12
apscheduler,3.11.1,python,3.13
apscheduler,3.11.1,python,
apscheduler,3.7.0,python,3.10
apscheduler,3.7.0,python,3.8
apscheduler,3.7.0,python,3.9
apscheduler,3.9.0,python,3.10
apscheduler,3.9.0,python,3.11
apscheduler,3.9.0,python,3.12
apscheduler,3.9.0,python,3.8
apscheduler,3.9.0,python,3.9
apsw,3.51.1.0,python,3.10
apsw,3.51.1.0,python,3.11
apsw,3.51.1.0,python,3.12
apsw,3.51.1.0,python,3.13
apsw,3.51.1.0,python,
apswutils,0.1.2,python,3.10
apswutils,0.1.2,python,3.11
apswutils,0.1.2,python,3.12
apswutils,0.1.2,python,3.13
apswutils,0.1.2,python,
argcomplete,3.6.2,python,3.10
argcomplete,3.6.2,python,3.11
argcomplete,3.6.2,python,3.12
argcomplete,3.6.2,python,3.13
argcomplete,3.6.2,python,
argcomplete,3.6.2,python,3.9
argh,0.26.2,python,3.10
argh,0.26.2,python,3.11
argh,0.26.2,python,3.8
argh,0.26.2,python,3.9
argh,0.29.4,python,3.10
argh,0.29.4,python,3.11
argh,0.29.4,python,3.12
argh,0.29.4,python,3.13
argh,0.29.4,python,
argh,0.29.4,python,3.8
argh,0.29.4,python,3.9
argh,0.31.3,python,3.10
argh,0.31.3,python,3.11
argh,0.31.3,python,3.12
argh,0.31.3,python,3.13
argh,0.31.3,python,
argon2-cffi,20.1.0,python,3.10
argon2-cffi,20.1.0,python,3.8
argon2-cffi,20.1.0,python,3.9
argon2-cffi,25.1.0,python,3.10
argon2-cffi,25.1.0,python,3.11
argon2-cffi,25.1.0,python,3.12
argon2-cffi,25.1.0,python,3.13
argon2-cffi,25.1.0,python,
argon2-cffi-bindings,21.2.0,python,3.10
argon2-cffi-bindings,21.2.0,python,3.11
argon2-cffi-bindings,21.2.0,python,3.12
argon2-cffi-bindings,21.2.0,python,3.13
argon2-cffi-bindings,21.2.0,python,3.8
argon2-cffi-bindings,21.2.0,python,3.9
argon2-cffi-bindings,25.1.0,python,3.10
argon2-cffi-bindings,25.1.0,python,3.11
argon2-cffi-bindings,25.1.0,python,3.12
argon2-cffi-bindings,25.1.0,python,3.13
argon2-cffi-bindings,25.1.0,python,
argon2-cffi-bindings,25.1.0,python,3.9
argon2_cffi,19.1.0,python,3.8
armadillo,12.6.6,python,
arpack,3.9.0,python,
arpack,3.9.1,python,
array-api-compat,1.12.0,python,3.10
array-api-compat,1.12.0,python,3.11
array-api-compat,1.12.0,python,3.12
array-api-compat,1.12.0,python,3.13
array-api-compat,1.12.0,python,
arrow,0.13.1,python,3.8
arrow,0.13.1,python,3.9
arrow,1.1.0,python,3.8
arrow,1.1.0,python,3.9
arrow,1.1.1,python,3.10
arrow,1.1.1,python,3.8
arrow,1.1.1,python,3.9
arrow,1.2.3,python,3.10
arrow,1.2.3,python,3.11
arrow,1.2.3,python,3.12
arrow,1.2.3,python,3.13
arrow,1.2.3,python,3.8
arrow,1.2.3,python,3.9
arrow,1.3.0,python,3.10
arrow,1.3.0,python,3.11
arrow,1.3.0,python,3.12
arrow,1.3.0,python,3.13
arrow,1.3.0,python,3.8
arrow,1.3.0,python,3.9
arrow,1.4.0,python,3.10
arrow,1.4.0,python,3.11
arrow,1.4.0,python,3.12
arrow,1.4.0,python,3.13
arrow,1.4.0,python,
arrow,1.4.0,python,3.9
arrow-cpp,10.0.1,python,
arrow-cpp,10.0.1,python,3.10
arrow-cpp,10.0.1,python,3.11
arrow-cpp,10.0.1,python,3.8
arrow-cpp,10.0.1,python,3.9
arrow-cpp,11.0.0,python,
arrow-cpp,11.0.0,python,3.10
arrow-cpp,11.0.0,python,3.11
arrow-cpp,11.0.0,python,3.8
arrow-cpp,11.0.0,python,3.9
arrow-cpp,14.0.2,python,
arrow-cpp,16.1.0,python,
arrow-cpp,17.0.0,python,
arrow-cpp,18.1.0,python,
arrow-cpp,19.0.0,python,
arrow-cpp,21.0.0,python,
arrow-cpp,22.0.0,python,
arrow-cpp,23.0.1,python,
arrow-cpp,4.0.1,python,3.8
arrow-cpp,4.0.1,python,3.9
arrow-cpp,8.0.0,python,3.10
arrow-cpp,8.0.0,python,3.11
arrow-cpp,8.0.0,python,3.8
arrow-cpp,8.0.0,python,3.9
arviz,0.16.0,python,3.10
arviz,0.16.0,python,3.11
arviz,0.16.0,python,3.12
arviz,0.16.0,python,3.9
arviz,0.17.1,python,3.10
arviz,0.17.1,python,3.11
arviz,0.17.1,python,3.12
arviz,0.17.1,python,3.9
arviz,0.21.0,python,3.10
arviz,0.21.0,python,3.11
arviz,0.21.0,python,3.12
arviz,0.21.0,python,3.13
arviz,0.22.0,python,3.10
arviz,0.22.0,python,3.11
arviz,0.22.0,python,3.12
arviz,0.22.0,python,3.13
arviz,0.23.4,python,3.10
arviz,0.23.4,python,3.11
arviz,0.23.4,python,3.12
arviz,0.23.4,python,3.13
arviz,0.23.4,python,
asammdf,7.3.9,python,3.10
asammdf,7.3.9,python,3.11
asammdf,7.3.9,python,3.8
asammdf,7.3.9,python,3.9
asciitree,0.3.3,python,3.10
asciitree,0.3.3,python,3.11
asciitree,0.3.3,python,3.12
asciitree,0.3.3,python,3.13
asciitree,0.3.3,python,
asciitree,0.3.3,python,3.9
asgiref,3.10.0,python,3.10
asgiref,3.10.0,python,3.11
asgiref,3.10.0,python,3.12
asgiref,3.10.0,python,3.13
asgiref,3.10.0,python,
asgiref,3.10.0,python,3.9
asgiref,3.11.1,python,3.10
asgiref,3.11.1,python,3.11
asgiref,3.11.1,python,3.12
asgiref,3.11.1,python,3.13
asgiref,3.11.1,python,
asgiref,3.5.2,python,3.10
asgiref,3.5.2,python,3.11
asgiref,3.5.2,python,3.12
asgiref,3.5.2,python,3.8
asgiref,3.5.2,python,3.9
asgiref,3.8.1,python,3.10
asgiref,3.8.1,python,3.11
asgiref,3.8.1,python,3.12
asgiref,3.8.1,python,3.13
asgiref,3.8.1,python,
asgiref,3.8.1,python,3.8
asgiref,3.8.1,python,3.9
asn1crypto,1.2.0,python,3.10
asn1crypto,1.5.1,python,3.10
asn1crypto,1.5.1,python,3.11
asn1crypto,1.5.1,python,3.12
asn1crypto,1.5.1,python,3.13
asn1crypto,1.5.1,python,
asn1crypto,1.5.1,python,3.8
asn1crypto,1.5.1,python,3.9
assertpy,1.1,python,3.10
assertpy,1.1,python,3.11
assertpy,1.1,python,3.12
assertpy,1.1,python,3.13
assertpy,1.1,python,
assertpy,1.1,python,3.9
astor,0.8.1,python,3.10
astor,0.8.1,python,3.11
astor,0.8.1,python,3.12
astor,0.8.1,python,3.13
astor,0.8.1,python,
astor,0.8.1,python,3.8
astor,0.8.1,python,3.9
astral,3.2,python,3.10
astral,3.2,python,3.11
astral,3.2,python,3.12
astral,3.2,python,3.9
astroid,2.11.7,python,3.10
astroid,2.11.7,python,3.8
astroid,2.11.7,python,3.9
astroid,2.12.2,python,3.10
astroid,2.12.2,python,3.8
astroid,2.12.2,python,3.9
astroid,2.13.3,python,3.10
astroid,2.13.3,python,3.11
astroid,2.13.3,python,3.8
astroid,2.13.3,python,3.9
astroid,2.14.2,python,3.10
astroid,2.14.2,python,3.11
astroid,2.14.2,python,3.12
astroid,2.14.2,python,3.8
astroid,2.14.2,python,3.9
astroid,2.5,python,3.8
astroid,2.5,python,3.9
astroid,2.5.3,python,3.8
astroid,2.5.3,python,3.9
astroid,2.7.1,python,3.8
astroid,2.9.0,python,3.10
astroid,2.9.0,python,3.8
astroid,2.9.0,python,3.9
astroid,3.2.2,python,3.10
astroid,3.2.2,python,3.11
astroid,3.2.2,python,3.12
astroid,3.2.2,python,3.8
astroid,3.2.2,python,3.9
astroid,3.2.4,python,3.10
astroid,3.2.4,python,3.11
astroid,3.2.4,python,3.12
astroid,3.2.4,python,3.8
astroid,3.2.4,python,3.9
astroid,3.3.11,python,3.10
astroid,3.3.11,python,3.11
astroid,3.3.11,python,3.12
astroid,3.3.11,python,3.13
astroid,3.3.11,python,
astroid,3.3.11,python,3.9
astroid,3.3.8,python,3.10
astroid,3.3.8,python,3.11
astroid,3.3.8,python,3.12
